LIMIT_BAL,AGE,EDUCATION,MARRIAGE,SEX,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT
365249,40,4,2,2,6,5,7,9,0,9,805531,64379,209795,441850,495912,204908,99067,19940,83921,47473,94229,75428,0
229930,55,2,2,2,8,-1,1,6,3,2,-35921,425981,528440,208240,-41968,67590,92026,80829,21884,75943,77948,17078,0
815497,63,1,1,2,8,2,1,1,2,4,576218,169226,128156,434166,675393,63879,36624,37325,97132,7651,70496,16049,0
527313,58,4,1,1,9,4,2,-1,9,8,987216,127156,824772,936412,996472,620337,48801,11493,53056,52416,27375,71166,1
224532,66,2,2,1,-2,6,1,5,-2,-1,8435,177215,444407,-60704,698490,63712,70379,64337,17311,11585,53329,76450,0
622380,58,2,3,1,4,7,1,3,-1,6,222208,828858,798748,940761,-58310,880555,56142,82306,9450,10380,76439,24267,0
529332,48,2,3,1,7,-2,6,7,-1,0,626667,666817,449666,903134,990069,229225,14459,25092,73222,1583,46383,38662,0
326837,73,4,2,2,5,8,3,-2,4,4,693081,-70553,118483,398931,-21599,944045,25126,58568,67528,62037,39802,67790,1
299106,45,4,1,2,3,6,0,3,3,9,-76810,869504,117699,945924,-34161,556625,94884,90372,74860,60794,64039,87397,0
38295,40,4,1,1,7,0,0,-1,3,6,757046,71574,242240,177868,266710,6026,46675,86694,31854,60787,28334,59382,1
23807,36,4,2,1,9,-2,7,1,-2,6,439310,105625,333294,-62003,-60139,887359,40208,68541,31705,82034,96736,92234,1
445564,35,3,3,1,1,4,5,-1,-2,0,865701,380788,-48607,123287,928071,890888,86808,66862,62624,94956,87685,71182,1
167504,79,2,2,2,4,0,0,1,1,-1,774750,253603,891590,330033,510825,728659,66421,73524,43276,17544,10875,84978,1
248067,50,3,2,2,0,5,1,4,7,8,735884,388792,270942,724119,224855,707499,49946,51953,7302,98429,61559,32263,0
495008,70,2,2,1,-1,8,3,5,3,2,999254,438180,797562,992547,798349,323882,79671,57318,99555,86136,15632,43478,1
985358,28,4,1,1,3,-1,6,0,8,2,52738,100298,611534,406652,608994,782862,4254,67413,71079,61055,66337,71116,0
967766,50,4,1,2,-1,1,3,-2,3,5,202919,924678,-24710,350518,805035,522631,62023,26846,56141,51568,98670,78030,0
702440,33,3,1,2,3,9,0,7,2,3,217594,473981,579839,450954,215578,914533,98584,44884,67144,57607,12212,52943,0
404540,68,1,3,1,7,-1,9,-2,1,9,-43217,424222,22274,937411,-78769,344491,12360,76356,35028,46066,58963,70288,1
887699,56,4,2,1,0,8,3,7,-1,4,-30124,483406,910839,876459,-92306,833794,76329,4255,47044,42537,73495,9003,0
527923,21,1,2,1,-1,1,1,8,4,8,564604,80290,64839,161128,-16316,-90489,19243,89354,24941,55275,30090,99126,0
176981,71,2,3,2,5,9,2,4,9,5,297510,863129,147890,588480,736136,594644,91882,79183,84614,54015,53418,62633,1
754699,67,3,1,1,1,-2,2,9,3,6,20783,154946,948196,818140,911105,576712,93184,41753,39554,9927,49301,69284,0
29870,65,1,2,2,9,7,0,-2,4,1,253372,546921,721414,781047,603329,-23122,87651,27962,68075,5272,29232,54409,1
962082,33,1,3,1,1,2,2,0,0,2,972739,593682,254098,485924,834028,541799,49007,2655,83287,19891,66138,51370,1
213196,78,4,1,1,4,0,9,8,-2,1,855503,645350,435039,817383,455789,661339,99440,24655,91096,12573,42467,86009,1
258683,52,1,1,1,5,6,9,2,-2,6,704287,675759,634808,692851,617052,857298,22769,64633,62073,14432,12087,59736,0
244677,54,1,2,2,9,1,2,8,1,9,933306,891103,691617,229550,121649,122814,77167,43423,34064,66902,12554,90632,1
36790,77,2,1,1,6,3,4,2,1,-1,68918,512867,744967,282677,654492,615208,37101,35074,12426,98438,48990,65904,1
653162,58,3,3,2,7,6,6,8,4,5,618890,730735,188301,933,536663,45534,59318,71105,69735,14332,97087,12208,1
821721,77,4,1,1,5,-1,2,1,4,8,249399,330449,872297,308942,720098,392837,3853,15119,30714,75817,24017,75126,1
458345,66,4,2,2,1,4,6,5,1,4,603279,466808,321713,-70400,416575,506392,98104,55668,18687,24050,98790,46685,0
759074,70,1,3,1,-1,0,2,0,4,4,847286,219880,719672,239388,235341,-86226,61993,90609,23553,30928,98636,78062,1
497462,39,2,1,2,7,-2,1,5,5,5,934014,430186,203822,74555,958271,40215,95535,28916,84849,36253,50877,83893,0
549773,21,1,1,1,2,6,3,3,6,8,199059,182582,517163,123874,774083,107512,20717,88606,83805,89435,70877,52869,1
840914,70,1,1,2,4,6,5,1,3,8,499545,676902,42687,620176,693387,737928,94105,89539,79741,7946,51793,45045,1
96188,60,4,3,2,-1,9,1,7,1,-2,775835,386726,990432,996770,613052,696095,54797,41748,85405,93972,99293,29254,0
539036,38,1,1,1,1,8,2,8,7,-2,357178,876334,772247,67675,496250,-17174,29607,27210,4786,22598,96292,28314,0
752129,78,1,2,2,3,1,7,0,-1,4,758460,510169,526134,198678,224903,403339,60204,41386,28362,18492,14845,33796,1
674795,56,2,3,2,5,6,-2,7,6,-1,94677,158180,305824,32714,375799,944017,52003,91772,59373,1852,66306,34097,1
800141,37,4,3,1,7,4,7,9,9,9,586731,644884,25675,352895,790787,79156,79874,93249,7461,7573,20672,84687,1
658249,35,3,1,2,3,1,9,7,4,1,135685,974514,126387,314131,394562,811776,27833,50163,74524,16752,64098,35708,1
40355,23,2,3,1,3,9,-2,-1,3,9,459244,447197,956975,344221,281159,968542,37843,41788,2115,81884,96135,88747,1
721131,31,2,2,1,3,-1,5,3,1,3,125787,373495,509764,685761,78309,570268,54649,41438,63135,41391,30343,89816,1
461015,48,2,3,2,1,2,4,-2,1,2,371067,936827,-70782,634921,-11482,945510,14405,51016,29234,99070,78115,21886,1
416332,26,4,2,2,0,5,2,7,-1,2,959844,-3408,916356,800136,535085,37499,10516,98844,48917,51704,1290,24528,0
166542,33,1,1,2,-2,7,6,5,-2,8,359949,295262,688032,841265,914800,15761,77706,13478,73400,75575,24713,59307,1
183416,74,3,3,2,-1,7,-2,2,2,3,433293,538396,763905,954716,460060,812522,16986,23047,35146,20152,7952,10015,0
315062,31,4,2,2,-1,3,0,4,3,7,135344,921832,909809,238669,51194,813161,88502,54765,14882,70154,54563,74879,0
848656,54,1,1,1,7,9,3,9,7,4,138653,216869,773303,-37212,463945,872885,4493,48187,56829,36424,96040,21622,1
573586,24,2,2,1,4,9,-2,9,6,-1,326179,289742,73602,876617,63837,334546,80302,37559,34247,22455,23581,79930,1
511708,36,4,3,2,8,8,9,4,-2,9,889767,496229,585504,156843,-17443,952182,59729,43390,54697,31966,19709,94076,1
876651,77,1,3,2,3,2,3,8,2,8,403392,-21804,650570,34598,-27063,667532,95813,25793,70094,67219,29772,99739,1
71629,61,3,2,2,5,1,-1,7,8,1,596959,-84267,978799,204592,122166,327202,11563,51287,46577,91171,5705,20859,1
338184,51,3,1,2,6,8,7,3,2,4,827180,104759,951127,-96454,545896,997409,15423,15577,50995,73726,76716,57873,0
502734,29,1,1,2,2,3,2,2,6,2,75572,679749,709492,97573,806727,505716,9075,7265,52805,22318,13058,30903,1
765195,62,4,1,1,8,8,8,-1,8,8,201235,648278,359735,675087,196072,657063,36095,53683,77460,2665,71775,12835,1
300160,36,2,1,1,0,0,7,0,8,9,989444,263121,822649,243284,-42133,199055,13430,96568,53388,9223,50577,4879,1
558248,24,1,2,1,1,-1,-1,0,1,7,-66170,245309,544595,871768,384964,707536,66379,42870,2682,87704,1379,97986,1
830023,64,2,3,2,8,-2,-2,2,0,6,161826,302130,410993,161243,-1477,-44621,24753,42919,25722,11676,30943,10065,0
223920,61,3,2,2,5,6,9,-1,0,3,931314,615321,902920,354791,146752,-88795,87477,72450,38082,32723,62371,73758,1
899765,28,1,3,2,0,-2,9,8,3,1,41894,616822,26167,310941,120897,540441,11114,51601,58372,93695,87171,48775,1
252804,68,3,3,1,-1,8,1,-2,8,8,719276,670519,825931,166347,268554,431399,15935,18339,83166,98013,90436,65354,0
386965,52,2,2,1,4,1,-1,1,-2,8,806007,676012,593083,347570,709877,-56895,19146,86497,37093,85722,69343,24770,1
470857,55,2,2,1,1,3,6,7,-2,9,80146,162730,983667,619520,670276,855642,52451,45973,33233,63727,53190,78589,0
832827,55,1,1,1,5,6,9,0,-2,7,-15220,476526,315612,286309,583550,187044,38222,81217,72157,92765,80647,39252,0
514492,37,1,3,2,-2,1,8,8,4,1,337703,506597,588742,617920,342867,333554,64727,15030,36317,41861,75330,28469,0
663983,28,1,1,2,5,4,8,0,2,0,997132,860502,390960,478353,752706,238269,59958,39981,59304,77949,5946,35008,0
425916,76,3,1,2,2,4,0,9,8,3,184573,924778,-40140,277720,536992,555475,33056,45958,31407,70978,61747,87507,1
831052,48,2,2,2,9,3,9,7,6,5,793250,108707,165457,856491,719926,-12266,20955,86109,70215,26793,32931,52785,0
768574,69,2,1,2,-1,6,6,8,9,-2,298864,829549,-83727,976900,116785,53065,69891,62381,19087,41150,95201,63685,1
138148,33,3,1,2,-2,8,1,3,8,-1,564101,263118,415185,358099,228474,927651,7119,55060,38667,27504,50917,26574,1
816991,44,1,1,1,3,7,7,9,0,1,395426,131517,683425,267843,440782,708217,30859,99823,8151,83759,86073,5474,0
496261,34,4,2,2,6,4,9,6,3,4,781720,30671,166821,677922,762465,806326,57645,45991,24912,76074,61172,17065,1
365540,25,1,1,2,6,0,4,7,4,9,435712,436111,839239,694467,533411,961354,61268,38305,32790,45188,89687,14093,1
202714,75,4,1,2,6,3,4,7,0,-1,168125,809561,296727,336722,133312,748211,64409,63799,23567,67192,24820,84374,1
741899,61,4,2,2,8,4,3,8,6,8,937383,-30942,816831,387178,378696,956868,55240,58808,66187,34063,80659,53951,1
293876,48,3,2,2,1,9,5,-1,-1,9,890557,427858,801385,424623,361447,13707,13971,54644,35860,50622,13606,99140,1
269747,34,2,2,2,3,4,8,2,9,7,417398,55675,152364,387419,98926,598048,65393,36420,31736,79665,90926,86380,1
625650,48,2,3,2,9,3,8,-1,9,9,580294,271741,888131,34210,689564,882171,65065,36767,71932,58687,71744,43529,1
433570,23,2,2,2,7,0,3,3,4,5,706407,565024,400609,426805,69094,362314,73796,18003,45242,66400,92429,13524,0
285987,37,2,3,1,3,3,6,-2,7,0,30504,836739,269370,845209,912461,563033,89075,36351,6686,52740,30658,14789,0
648353,69,3,2,1,2,-1,2,-2,1,-1,19026,173912,529549,387374,467773,533982,80010,64371,13790,66122,79311,42119,0
868158,76,4,2,1,-1,7,8,6,6,4,334456,144500,687342,208819,164855,298509,17604,78159,7385,27583,32443,75451,1
27640,68,2,2,2,4,-2,0,7,4,8,228201,11541,208199,940810,779158,481901,18127,34173,50603,90828,49975,75973,1
62528,63,4,3,1,-2,5,2,2,5,9,184051,-8679,-61271,453308,641380,227485,65419,84014,233,29058,38832,59868,1
834845,58,3,1,2,3,0,1,6,8,7,422511,973733,726878,110131,846694,762984,63588,67740,11822,5209,19934,97418,0
269214,35,1,2,1,2,5,0,9,7,6,800962,26076,58938,34528,749380,122981,35041,39455,5497,53977,20879,8390,1
849070,30,3,3,1,2,0,-2,9,0,1,830004,5622,199152,150641,978783,559074,92285,68036,67596,15911,75841,53014,1
980240,33,2,2,2,5,-1,5,5,3,-1,991384,172197,513973,620080,618025,165575,93503,9860,96017,49399,46996,28889,0
511108,22,1,1,2,6,9,1,6,1,6,36237,753883,37962,695918,-49822,307592,65685,50244,1272,28606,92897,96511,1
644421,70,3,3,2,4,5,9,6,1,7,218075,25375,166651,502200,714989,645004,21518,64499,42108,25448,46383,52264,1
378501,69,3,2,2,7,0,0,5,9,2,697927,963166,-94120,926528,880815,816024,20066,28067,66083,19479,66057,20735,1
734226,61,4,2,1,5,5,9,0,-1,7,360928,94764,-20057,756599,789,725143,9283,82767,22051,5637,33736,31146,1
160159,57,3,2,1,-1,-1,1,4,8,4,268685,-67365,-5913,782148,83367,451715,65143,96566,4442,81073,65022,45203,0
182502,64,1,1,2,-1,1,-2,1,7,7,72986,416648,512124,585160,781943,571552,86473,91566,71043,96659,4173,46156,0
165576,61,3,3,1,9,6,9,5,6,2,309021,40466,906784,691967,240941,351934,99180,54078,18141,18117,69881,17239,1
934618,37,2,2,1,5,-2,3,4,8,9,805660,110438,104652,953760,249061,-79676,93098,59102,90294,11160,62748,47172,1
875291,77,4,2,1,3,-1,0,9,-2,2,326962,197468,726421,421244,769145,-91091,40160,17715,62230,15644,86719,12572,1
896089,39,1,3,2,5,-1,5,6,-2,3,377959,676371,693800,979976,-1279,998089,78155,55165,49426,68028,89941,63566,1
938479,77,1,1,2,6,6,8,5,4,2,480139,383399,989923,308010,626468,507616,36090,12100,85193,37418,23793,94165,0
21023,67,3,1,2,6,7,7,0,7,5,383153,-54214,191704,265589,426049,-62151,42318,45788,36833,92123,73943,73043,1
555735,44,2,1,1,8,2,2,2,4,8,603742,371786,153252,657323,21193,339871,75874,5149,79592,77659,94907,22093,1
398043,76,4,1,2,3,8,6,0,1,9,252896,704098,63688,563168,486337,45486,62127,84645,23858,28057,81317,56014,1
296103,57,1,1,2,5,1,6,8,5,8,283998,915952,125520,-4753,815522,851234,15830,92236,2204,99441,86152,23619,1
76203,32,4,2,1,-1,7,8,9,2,1,322112,168036,534425,945734,543287,48365,64927,13536,22904,91308,45820,14144,1
915588,23,3,2,2,5,7,-1,6,3,0,353025,981275,967048,627682,570063,181627,49903,55347,33395,48613,80817,76259,1
170775,74,2,2,2,0,1,2,-2,9,0,860934,212814,305032,276164,-10717,65598,16856,67015,22000,9467,48692,46907,1
19337,33,3,3,2,-2,4,4,4,1,-1,116318,955816,223045,-28580,23299,658371,68292,39206,76339,74949,76772,9822,0
580715,52,4,1,1,4,0,4,6,0,5,458377,427429,412757,705627,993214,830796,62905,99635,94554,57101,47219,75745,1
524723,47,3,3,2,-2,6,7,0,-1,4,-12348,528651,384979,240254,963748,35294,51624,69386,63560,91877,72952,87828,0
333673,71,4,1,1,8,2,0,4,5,3,739334,695545,139574,905685,141515,833604,90317,58978,22404,88768,12589,70928,0
374167,56,1,1,1,-2,8,4,4,8,-1,711804,-71245,587290,870161,447973,666644,87838,7699,16924,86171,53642,78154,0
356809,27,1,3,1,-2,6,4,8,2,-1,692941,400153,117473,294608,-87456,-59177,80303,62258,19228,61937,17285,5739,0
640075,63,3,2,1,1,-2,1,-1,7,7,111409,795768,183899,524605,585373,328832,26153,45613,79914,12125,35733,24886,1
697281,53,1,3,1,9,7,8,2,3,-2,-59531,841834,788706,829752,-95158,131326,46605,4915,36392,40052,22553,81528,1
305451,63,4,2,1,9,9,4,7,3,9,876242,422245,976447,462710,663793,85893,13629,98149,66102,72779,74574,16144,1
430571,24,1,1,2,1,5,5,4,1,7,614585,872289,882512,624560,554594,566525,57148,19868,26877,3429,13607,73873,1
137016,73,2,2,2,7,-1,0,-1,6,-1,98323,482236,641373,536647,714878,702215,94168,73246,62803,61592,90446,45306,1
801267,24,2,1,1,8,5,-1,7,4,6,445364,518941,214365,496985,-78475,780448,21803,6517,92447,48540,89259,15274,0
554447,50,3,1,1,3,1,6,7,9,-2,96929,82301,941555,-53432,190170,384003,62683,21080,20005,19201,47856,2963,1
507562,64,3,2,2,9,-1,9,-1,9,7,-32399,770991,200220,223306,262503,179676,42928,43762,38715,68344,19465,18122,1
712965,28,3,1,2,7,-1,9,8,7,1,390320,395104,22136,722380,672117,131613,81360,18176,53802,8882,19888,16323,0
393934,61,3,2,2,9,3,4,3,9,-1,792558,305411,677612,478362,612780,218615,64763,37509,58322,91363,71141,3161,1
902048,51,4,3,1,0,0,-2,-1,5,2,15458,7776,427500,952926,127301,259575,16155,18704,72627,31653,47321,24190,0
965592,52,4,1,1,7,8,7,7,4,7,251060,584437,6118,269018,981271,175677,16632,11387,30614,76398,47156,99329,1
875184,22,2,1,2,3,7,7,-2,1,5,429722,206749,720875,262286,980762,376159,54021,44552,95470,12015,39888,4263,0
327428,49,4,3,1,4,0,6,0,6,-2,956889,92079,584968,947001,27264,42388,62569,59255,29181,62997,16874,58274,1
329187,69,1,1,1,8,6,2,9,-1,6,128767,995922,-7558,-22234,693583,808323,3511,33856,66192,89393,5697,38987,1
700907,31,2,3,1,-2,2,-1,-2,2,4,201009,598376,384059,981876,909375,146302,21988,91918,18554,4604,76019,85447,0
893439,48,3,3,1,3,4,4,3,-1,2,332540,202680,424351,831202,128246,668046,3385,88058,59332,55029,8144,18577,0
92844,22,3,1,2,7,9,6,1,5,2,516258,814981,838295,-48841,469742,533050,71658,26000,47862,92915,9960,39224,1
561820,45,4,3,1,-2,2,0,-1,6,6,456529,172405,608363,813990,2267,570057,61916,26935,18269,40130,1550,99751,1
175421,76,2,3,1,4,-1,1,9,0,6,113379,613384,266147,514581,-39304,368574,19547,27775,20413,1679,7220,59350,1
132402,49,4,3,1,7,8,6,4,2,-1,293435,260705,565507,199298,623576,708091,82,41969,38820,72532,58137,40749,1
128012,28,4,1,1,2,8,-1,4,6,5,826856,27104,361762,26526,692089,755104,77933,95424,13861,11892,17320,27010,1
448661,45,4,3,2,7,5,1,5,3,2,734725,728425,648636,938854,830955,-71844,68606,86938,29996,65302,54653,91130,0
408929,21,2,2,1,1,6,2,9,0,-1,710758,632770,565712,2176,60447,-51068,95244,7474,38326,50247,14743,46638,0
590466,22,3,2,1,-2,8,1,9,3,6,355616,252433,292389,236987,534898,271450,35868,10309,21723,36670,99238,36358,0
583695,65,1,3,2,6,-1,4,4,6,1,981774,-50101,303810,739657,489872,841732,83240,28307,13668,87661,4799,30197,1
473556,23,3,2,1,4,-1,3,-2,8,2,467329,869619,25067,320139,-53682,380599,30785,30197,12827,96987,31538,27902,1
585278,44,2,1,1,-1,1,6,0,8,4,806951,859091,952470,537206,627031,492744,48921,15953,16536,78203,69658,25101,1
139473,70,3,3,1,1,5,8,-2,7,-1,371314,202614,226501,851619,912063,532734,33920,4557,76169,7519,39283,80104,0
993049,32,3,1,1,1,2,1,-1,4,2,114425,-43914,621454,920472,315177,915057,53467,24862,66130,90810,50469,15828,0
488007,58,1,2,2,5,2,8,-2,1,5,450061,38824,659512,329047,15418,509871,23204,98553,89793,21876,75847,69648,1
854573,63,3,2,2,-1,4,6,9,1,9,42749,-66403,985791,65091,534612,357030,21985,31121,38019,269,26571,38512,0
427009,54,3,2,2,8,9,-2,6,-2,8,527239,15866,423896,582694,962847,658929,40045,29938,13842,63482,61148,71191,1
328714,74,3,2,1,2,1,9,4,0,-2,890691,999740,352029,329841,280904,425126,96432,78353,15633,83936,32850,53511,1
236156,42,4,1,1,7,9,3,6,9,9,125462,116387,219862,370188,965826,-22651,80571,77670,84029,29463,17255,53642,1
178964,28,2,3,2,5,6,4,5,6,8,-66791,316065,-35938,692112,-23391,-90482,17519,93637,68156,90438,5060,17316,1
535303,21,2,1,2,3,1,6,7,-2,5,419623,214680,869216,585070,852725,231200,43356,62242,79307,66241,40803,2272,1
71813,73,1,3,1,1,5,-2,-1,-1,-1,326473,177929,-39712,164878,579251,71299,79835,68226,81654,29842,76757,34331,1
37712,60,4,2,1,2,0,8,-2,-1,1,865678,733518,316321,728008,285675,190290,42465,36124,53332,63084,3897,9663,1
634785,63,4,2,1,-1,3,9,2,5,8,991876,919994,382547,101171,782766,873444,56571,47142,22263,38798,49760,64883,1
935919,50,3,2,1,2,-2,9,4,3,9,911677,587566,670129,275113,973500,558379,33397,90291,24895,55401,13728,7686,0
777214,63,2,2,1,0,4,-2,-1,4,0,903192,701058,68041,399041,166991,283764,13792,69945,26077,36318,99016,12080,0
122816,66,1,1,1,9,8,-1,1,8,-1,434606,902420,668596,374198,369892,690439,84517,34280,6135,93743,6429,2552,0
138778,21,4,3,1,0,4,3,4,1,7,966652,75955,259383,947463,931250,205867,7969,1492,38151,78676,35003,64623,0
596580,51,3,3,1,4,-1,0,6,8,7,821047,-42369,533157,706738,281507,542974,42948,42471,21350,45427,45769,622,1
295977,37,1,2,1,0,2,8,3,1,-1,385974,595964,683153,396184,473832,926455,99037,78317,66858,76940,91195,73699,1
145230,32,4,1,1,1,1,3,4,1,7,230056,15033,146237,325373,707442,345080,25730,49207,34832,74100,12952,12778,1
728040,65,1,2,2,4,7,-1,5,9,3,536924,859498,517096,-86161,-96736,67550,75932,73078,34641,12641,96724,86960,0
816741,24,4,3,1,0,6,7,9,3,0,-8351,-69669,175557,60569,-71094,711554,54558,6457,10985,7343,43617,4405,1
279114,77,1,3,1,7,9,3,9,9,7,266326,232395,115947,961890,622642,153053,90972,69251,28455,65901,27282,38998,1
344618,61,4,1,1,7,-1,4,5,9,1,644743,486387,79349,704126,340499,645897,29598,78904,30606,96499,96585,34294,0
842972,63,4,3,2,-1,0,3,6,1,1,291170,745866,-50101,528875,622971,543373,76631,98682,54099,62349,57581,30418,1
161456,29,1,1,1,7,-2,-1,9,-2,-1,-94567,318988,822555,507397,295228,940899,69620,69476,46638,72306,34004,86139,1
814449,75,4,2,2,4,7,2,7,-2,1,745149,843937,633254,229565,541541,172538,73064,17984,97584,46349,10270,55169,1
872312,62,4,2,1,2,2,7,-1,5,-1,410618,689693,555485,927517,710283,790267,17558,21742,63902,8703,24922,76188,1
115570,44,4,1,2,-2,0,3,4,-1,1,-32262,755461,734565,931812,803510,592554,53423,14739,5273,75494,37748,7436,1
280846,53,1,2,2,9,9,5,-1,9,5,648508,520499,965759,916695,778636,676113,83636,73737,56889,45554,22805,28879,1
927888,56,1,1,1,7,1,6,4,6,6,752994,146620,-87476,68303,918429,184367,77488,68115,651,95541,72124,52399,1
10404,49,4,2,2,5,1,2,8,7,1,744859,126830,315222,214897,493687,-96591,86689,65892,80681,82614,57915,23467,1
968447,26,4,2,2,0,3,9,6,5,1,-42846,248071,20901,258436,692186,-49102,50775,88276,59739,21496,26180,13246,1
713286,25,1,3,1,8,7,4,1,-2,4,-53723,442551,571777,681206,526393,333421,8344,60012,34134,38595,38674,56654,1
956693,73,3,3,1,4,4,1,9,7,-2,-99152,-46584,675087,382291,579658,468651,43261,31187,18478,57281,98426,74053,1
284907,74,4,1,1,3,4,7,2,8,4,544910,621796,717413,387109,868884,-70581,6529,19964,7171,57290,57108,756,1
683744,22,3,2,1,7,8,9,2,5,6,244003,343267,519911,475593,371677,447009,49832,67495,35651,69390,59456,39547,1
725460,32,1,2,1,9,5,2,9,6,1,948160,509498,577191,162298,201267,550802,91645,76389,15871,73997,38734,23834,1
894574,22,4,2,1,3,0,-2,-1,1,-1,54784,5411,600057,-91035,12358,296435,27577,32306,63143,57645,61556,68085,1
675220,45,3,3,2,5,2,0,0,4,1,869589,144850,854517,370477,362957,992662,26987,76920,177,44478,32394,10979,1
245365,76,1,1,2,9,9,-1,7,1,-1,351048,66154,964463,494002,-41333,693387,32972,40703,96392,48962,35158,32171,1
352786,43,3,1,1,1,7,3,-2,0,7,536749,440107,441328,679913,710042,554657,80783,29951,10073,16819,55085,2462,1
60612,72,2,1,1,1,3,6,0,8,4,503117,-65959,762700,775639,672362,-8188,72281,23707,5024,59439,15539,58204,1
820006,25,1,2,1,9,9,7,2,-2,3,390490,899098,788945,203902,948267,343602,77193,30030,10803,7056,27878,71831,0
819956,62,2,1,1,0,3,0,6,-1,9,640274,666532,-33613,77404,509099,260360,89869,76251,29435,67116,85594,52478,1
210244,79,1,3,2,-2,9,9,-2,4,8,705186,186664,143648,85050,496863,936683,91031,28444,83970,68181,93904,12150,1
807348,77,1,3,2,7,5,8,3,3,-1,527556,198336,79124,467270,-77841,170937,23398,99299,62819,12011,50835,47765,1
14809,68,4,1,1,0,2,9,9,5,3,194343,165323,674430,132871,892078,-17908,28246,52544,32257,4853,57570,96817,1
173273,61,2,2,2,-2,2,-1,-1,8,6,611447,263446,73437,972535,324409,227913,92679,66419,2435,80717,73198,57769,0
718690,31,2,3,2,3,-2,-1,9,0,8,604832,693680,215285,206148,419035,24754,22692,33657,22584,25155,11983,46143,1
154528,68,2,3,1,5,-2,3,3,3,5,161300,224018,639352,147434,330263,107913,87038,70424,60732,4699,48844,11122,0
516964,55,1,2,1,0,3,7,7,9,6,998664,743972,771745,866858,556330,437983,67382,84666,21220,50724,53324,14048,0
459613,21,2,2,2,9,7,3,3,3,2,513151,416427,978359,620461,985058,881398,77257,41339,98134,44066,53970,29026,1
917720,30,2,1,1,1,7,2,-2,9,7,246096,554346,652523,539754,838155,59421,7011,11591,34442,16101,43366,79430,1
48765,58,4,3,1,2,2,6,2,-1,-1,346790,-98673,901260,647371,972764,435724,97414,24962,31586,63427,48955,78233,0
962320,53,3,3,1,4,8,4,7,-2,2,424529,-65222,938153,562656,623807,709460,16818,74952,36449,16875,34990,77008,0
841538,45,3,1,2,9,7,4,-1,-1,7,37868,52912,298631,79144,401748,834101,60371,8298,28308,55868,9775,79119,0
